,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing
14269,Dominican Republic,,2020-09-12,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
14528,Algeria,,2020-08-16,3.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14529,Algeria,,2020-08-17,3.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14530,Algeria,,2020-08-18,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14531,Algeria,,2020-08-19,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14532,Algeria,,2020-08-20,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14533,Algeria,,2020-08-21,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14534,Algeria,,2020-08-22,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14535,Algeria,,2020-08-23,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14536,Algeria,,2020-08-24,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14537,Algeria,,2020-08-25,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14538,Algeria,,2020-08-26,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14539,Algeria,,2020-08-27,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14540,Algeria,,2020-08-28,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14541,Algeria,,2020-08-29,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14542,Algeria,,2020-08-30,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14543,Algeria,,2020-08-31,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14544,Algeria,,2020-09-01,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14545,Algeria,,2020-09-02,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14546,Algeria,,2020-09-03,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14547,Algeria,,2020-09-04,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14548,Algeria,,2020-09-05,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14549,Algeria,,2020-09-06,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14550,Algeria,,2020-09-07,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14551,Algeria,,2020-09-08,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14552,Algeria,,2020-09-09,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14553,Algeria,,2020-09-10,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14554,Algeria,,2020-09-11,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14555,Algeria,,2020-09-12,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
14814,Ecuador,,2020-08-16,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14815,Ecuador,,2020-08-17,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14816,Ecuador,,2020-08-18,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14817,Ecuador,,2020-08-19,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14818,Ecuador,,2020-08-20,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14819,Ecuador,,2020-08-21,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14820,Ecuador,,2020-08-22,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14821,Ecuador,,2020-08-23,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14822,Ecuador,,2020-08-24,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14823,Ecuador,,2020-08-25,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14824,Ecuador,,2020-08-26,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14825,Ecuador,,2020-08-27,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14826,Ecuador,,2020-08-28,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14827,Ecuador,,2020-08-29,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14828,Ecuador,,2020-08-30,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14829,Ecuador,,2020-08-31,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14830,Ecuador,,2020-09-01,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14831,Ecuador,,2020-09-02,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14832,Ecuador,,2020-09-03,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14833,Ecuador,,2020-09-04,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14834,Ecuador,,2020-09-05,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14835,Ecuador,,2020-09-06,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14836,Ecuador,,2020-09-07,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14837,Ecuador,,2020-09-08,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14838,Ecuador,,2020-09-09,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14839,Ecuador,,2020-09-10,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14840,Ecuador,,2020-09-11,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
14841,Ecuador,,2020-09-12,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
15100,Egypt,,2020-08-16,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15101,Egypt,,2020-08-17,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15102,Egypt,,2020-08-18,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15103,Egypt,,2020-08-19,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15104,Egypt,,2020-08-20,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15105,Egypt,,2020-08-21,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15106,Egypt,,2020-08-22,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15107,Egypt,,2020-08-23,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15108,Egypt,,2020-08-24,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15109,Egypt,,2020-08-25,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15110,Egypt,,2020-08-26,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15111,Egypt,,2020-08-27,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15112,Egypt,,2020-08-28,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15113,Egypt,,2020-08-29,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15114,Egypt,,2020-08-30,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15115,Egypt,,2020-08-31,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15116,Egypt,,2020-09-01,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15117,Egypt,,2020-09-02,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15118,Egypt,,2020-09-03,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15119,Egypt,,2020-09-04,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15120,Egypt,,2020-09-05,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15121,Egypt,,2020-09-06,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15122,Egypt,,2020-09-07,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15123,Egypt,,2020-09-08,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15124,Egypt,,2020-09-09,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15125,Egypt,,2020-09-10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15126,Egypt,,2020-09-11,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15127,Egypt,,2020-09-12,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
15386,Eritrea,,2020-08-16,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15387,Eritrea,,2020-08-17,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15388,Eritrea,,2020-08-18,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15389,Eritrea,,2020-08-19,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15390,Eritrea,,2020-08-20,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15391,Eritrea,,2020-08-21,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15392,Eritrea,,2020-08-22,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15393,Eritrea,,2020-08-23,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15394,Eritrea,,2020-08-24,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15395,Eritrea,,2020-08-25,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15396,Eritrea,,2020-08-26,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15397,Eritrea,,2020-08-27,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15398,Eritrea,,2020-08-28,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15399,Eritrea,,2020-08-29,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15400,Eritrea,,2020-08-30,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15401,Eritrea,,2020-08-31,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15402,Eritrea,,2020-09-01,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15403,Eritrea,,2020-09-02,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15404,Eritrea,,2020-09-03,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15405,Eritrea,,2020-09-04,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15406,Eritrea,,2020-09-05,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15407,Eritrea,,2020-09-06,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
15408,Eritrea,,2020-09-07,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15409,Eritrea,,2020-09-08,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15410,Eritrea,,2020-09-09,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15411,Eritrea,,2020-09-10,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15412,Eritrea,,2020-09-11,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15413,Eritrea,,2020-09-12,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
15672,Spain,,2020-08-16,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15673,Spain,,2020-08-17,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15674,Spain,,2020-08-18,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15675,Spain,,2020-08-19,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15676,Spain,,2020-08-20,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15677,Spain,,2020-08-21,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15678,Spain,,2020-08-22,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15679,Spain,,2020-08-23,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15680,Spain,,2020-08-24,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15681,Spain,,2020-08-25,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15682,Spain,,2020-08-26,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15683,Spain,,2020-08-27,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15684,Spain,,2020-08-28,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15685,Spain,,2020-08-29,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15686,Spain,,2020-08-30,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15687,Spain,,2020-08-31,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15688,Spain,,2020-09-01,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15689,Spain,,2020-09-02,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15690,Spain,,2020-09-03,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15691,Spain,,2020-09-04,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15692,Spain,,2020-09-05,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15693,Spain,,2020-09-06,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15694,Spain,,2020-09-07,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15695,Spain,,2020-09-08,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15696,Spain,,2020-09-09,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15697,Spain,,2020-09-10,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15698,Spain,,2020-09-11,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15699,Spain,,2020-09-12,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0
15958,Estonia,,2020-08-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
15959,Estonia,,2020-08-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
15960,Estonia,,2020-08-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
15961,Estonia,,2020-08-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
15962,Estonia,,2020-08-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15963,Estonia,,2020-08-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15964,Estonia,,2020-08-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15965,Estonia,,2020-08-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15966,Estonia,,2020-08-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15967,Estonia,,2020-08-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15968,Estonia,,2020-08-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15969,Estonia,,2020-08-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15970,Estonia,,2020-08-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15971,Estonia,,2020-08-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15972,Estonia,,2020-08-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15973,Estonia,,2020-08-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15974,Estonia,,2020-09-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15975,Estonia,,2020-09-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15976,Estonia,,2020-09-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15977,Estonia,,2020-09-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15978,Estonia,,2020-09-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15979,Estonia,,2020-09-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15980,Estonia,,2020-09-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15981,Estonia,,2020-09-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15982,Estonia,,2020-09-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15983,Estonia,,2020-09-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15984,Estonia,,2020-09-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
15985,Estonia,,2020-09-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
16244,Ethiopia,,2020-08-16,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16245,Ethiopia,,2020-08-17,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16246,Ethiopia,,2020-08-18,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16247,Ethiopia,,2020-08-19,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16248,Ethiopia,,2020-08-20,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16249,Ethiopia,,2020-08-21,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16250,Ethiopia,,2020-08-22,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16251,Ethiopia,,2020-08-23,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16252,Ethiopia,,2020-08-24,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16253,Ethiopia,,2020-08-25,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16254,Ethiopia,,2020-08-26,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16255,Ethiopia,,2020-08-27,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16256,Ethiopia,,2020-08-28,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16257,Ethiopia,,2020-08-29,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16258,Ethiopia,,2020-08-30,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16259,Ethiopia,,2020-08-31,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16260,Ethiopia,,2020-09-01,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16261,Ethiopia,,2020-09-02,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16262,Ethiopia,,2020-09-03,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16263,Ethiopia,,2020-09-04,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16264,Ethiopia,,2020-09-05,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16265,Ethiopia,,2020-09-06,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16266,Ethiopia,,2020-09-07,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16267,Ethiopia,,2020-09-08,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16268,Ethiopia,,2020-09-09,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16269,Ethiopia,,2020-09-10,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
16270,Ethiopia,,2020-09-11,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
16271,Ethiopia,,2020-09-12,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
16530,Finland,,2020-08-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16531,Finland,,2020-08-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16532,Finland,,2020-08-18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16533,Finland,,2020-08-19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16534,Finland,,2020-08-20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16535,Finland,,2020-08-21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16536,Finland,,2020-08-22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16537,Finland,,2020-08-23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16538,Finland,,2020-08-24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16539,Finland,,2020-08-25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16540,Finland,,2020-08-26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16541,Finland,,2020-08-27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16542,Finland,,2020-08-28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16543,Finland,,2020-08-29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16544,Finland,,2020-08-30,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16545,Finland,,2020-08-31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16546,Finland,,2020-09-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16547,Finland,,2020-09-02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16548,Finland,,2020-09-03,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16549,Finland,,2020-09-04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16550,Finland,,2020-09-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16551,Finland,,2020-09-06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16552,Finland,,2020-09-07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16553,Finland,,2020-09-08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16554,Finland,,2020-09-09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16555,Finland,,2020-09-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16556,Finland,,2020-09-11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16557,Finland,,2020-09-12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
16816,Fiji,,2020-08-16,0.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
16817,Fiji,,2020-08-17,0.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
16818,Fiji,,2020-08-18,0.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
16819,Fiji,,2020-08-19,0.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
16820,Fiji,,2020-08-20,0.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
